8 21.9524 46.468 -28.2979 9.2275 51.854 -29.5744 1.1168 56.904 -27.2413 -13.5257 52.282 -22.0753 -23.5757 39.619 -12.6013
9 27.921 -14.356 25.497 47.267 -46.371 30.5296 65.502 -31.592 26.2942 54.278 -10.181 35.8825 40.05 7.17599 32.6091
Close 1.3086 -36.188 -15.4688 -19.2896 -36.223 -4.68833 -10.5747 -39.707 -2.37667 3.7805 -37.102 -0.0476198 16.9278 -31.867 -5.98123
Open -81.7801 -3.05101 10.6665 -37.7865 -1.386 -75.6527 -9.60669 -3.455 -84.9255 18.4447 -7.985 -74.9264 58.4488 -18.77 -41.9102
0 -58.8388 4.961 -10.7907 -42.459 -18.55 -25.4123 -39.2834 -27.629 -24.8717 -26.55 -34.729 -17.8716 -10.4756 -35.281 -16.0542
1 -32.2544 -35.403 13.7802 -30.1233 -37.206 -4.6919 -21.4988 -40.243 -10.7611 -10.7952 -36.248 -20.6244 7.58486 19.313 -70.2742
2 -12.7191 -17.93 -25.8892 -70.7079 16.917 -24.8187 -34.9579 -17.519 -31.6444 -19.3671 -13.253 -39.3414 -5.10607 -6.082 -40.4433
3 4.88028 36.786 -26.6596 -31.2405 17.831 -70.9218 -52.7364 8.09399 -61.7383 -62.1671 17.006 -30.6839 -58.5468 9.508 -7.494
4 10.0996 42.536 -1.9105 -25.4642 17.301 -73.2256 -49.4266 8.15999 -65.1468 -63.3932 7.04799 -40.9639 -68.7827 6.10399 -1.3034
5 -38.4249 29.195 12.9812 -6.0825 62.56 -26.5777 -5.3512 58.047 -45.8274 -17.6845 40.258 -46.6825 -11.8368 22.665 -46.2435
6 -25.3633 38.019 -0.23973 6.6704 64.492 -1.8752 5.2115 64.457 -19.2171 -4.9935 50.82 -33.2262 -8.8326 33.064 -37.7867
7 -10.8391 50.162 8.69194 -55.7205 17.52 17.0926 -60.2625 8.11801 16.735 -23.0923 -12.404 22.3326 -22.0793 -22.407 13.1275
8 37.293 42.711 -14.5542 5.92775 50.336 -29.6715 -3.30611 53.829 -28.8061 -11.5407 33.709 -0.49858 -21.971 25.334 -1.40541
9 -22.6766 4.981 42.8003 -34.5502 1.692 45.9934 -38.8412 -7.23001 47.2192 -41.9529 -21.48 24.5944 -32.0631 -31.321 13.0406
0 -47.4913 14.058 5.8625 -56.4604 -5.37401 -1.9895 -56.4868 -14.712 0.2141 -33.9772 -22.304 8.3938 -23.467 -29.753 0.5091
1 -30.1006 -29.476 -2.8933 -16.4138 -36.584 -5.0035 -11.3724 -39.608 -11.6782 2.96927 -35.254 -12.8993 7.01085 21.16 -62.1926
2 -17.28 -25.163 -18.9394 -56.1024 -14.1 -12.6418 -52.2361 -16.387 -25.5046 -31.7764 -26.397 -29.1882 -18.6607 -17.032 -41.0346
3 -43.6743 11.556 1.18907 -46.0961 43.615 -23.7729 -43.5592 9.099 -2.0827 -39.5093 -4.49701 -7.6631 -31.1184 -14.788 -15.4039
4 -40.5717 0.496002 4.12022 -58.6978 34.658 -24.4247 -49.6039 11.868 -29.5289 -36.496 0.317001 -39.5225 -21.9003 -9.149 -38.6329
5 23.6823 -0.326004 -30.8978 32.6287 -2.88499 -17.6907 35.5018 -0.442001 -9.54513 35.3153 5.94701 1.98141 28.1676 14.512 10.5126
6 -30.3683 18.798 -34.138 -29.4304 31.938 -20.2075 -30.0471 36.602 -12.2321 -26.751 30.809 3.9985 -13.3848 26.849 12.3954
7 3.1593 -67.9 4.43082 -18.8538 -28.666 19.3775 -23.8832 -24.353 25.538 -21.7908 -10.644 29.1619 -55.8058 22.096 6.14489
8 -59.5861 -13.305 -32.956 -26.7382 22.549 -21.9923 -23.7699 29.585 -19.0927 -14.9332 31.265 -6.37399 0.229301 35.135 -7.61453
9 -29.948 -22.058 2.1499 -30.2861 -33.475 -5.45149 -28.2833 -37.178 3.1102 -24.1817 -33.736 14.4636 -24.2833 -20.011 25.7563
Close 37.4741 -9.95201 -25.703 36.0406 -8.021 -24.0213 33.8172 -16.216 -25.7071 23.006 -24.637 -23.0935 8.12944 -27.577 -24.0019
Open -75.2302 23.213 8.6214 -24.3198 27.949 -77.1439 4.7836 23.668 -84.0075 25.6053 16.593 -73.3386 50.1569 4.174 -49.2391
0 -49.5639 7.41499 -17.9083 -41.9801 6.605 -29.9286 -42.4188 -5.614 -27.9016 -44.7183 -23.993 -35.6053 -29.9489 -39.424 -25.1579
1 15.9074 52.193 -44.7197 -20.6741 39.047 -21.989 -23.7805 41.881 -10.0559 -28.8321 34.714 1.0988 -32.0301 21.276 7.3365
2 22.9906 43.037 -36.8534 -31.4455 37.233 16.3016 -32.5281 31.173 24.9485 -67.3426 -5.517 -22.8433 -25.3991 0.709 29.6202
3 11.2389 36.539 -24.2784 -22.4661 27.05 -76.5123 -60.852 11.856 -59.5142 -64.3148 28.365 -30.6618 -28.5931 34.1 12.0223
4 17.2924 20.653 -30.1289 -19.8066 30.651 -73.0823 -56.1674 16.528 -59.7564 -67.8183 14.043 -36.9561 -72.0448 8.272 -0.00309944
5 15.3893 22.706 -24.207 37.4298 15.058 -19.2453 33.8905 24.016 -16.5519 19.2954 29.874 -38.3994 -0.1597 35.378 -34.2514
6 41.3708 19.03 5.1628 46.2986 -0.569 3.4571 45.0606 7.63901 9.3557 31.9766 32.259 -31.3116 17.4232 39.023 -24.6356
7 44.8071 40.81 49.5572 -54.3882 60.671 10.0804 -66.0039 52.073 -11.4994 -27.9242 -20.169 15.6476 -27.1053 -24.345 0.655998
8 34.9074 9.19699 -21.063 38.04 16.243 0.0915599 34.8801 20.24 8.10152 24.0381 34.447 8.48086 8.7578 36.836 13.4552
9 22.071 -14.276 32.0618 24.562 -21.095 40.367 30.245 -10.972 40.5191 65.678 -7.98599 20.6017 36.756 15.664 23.3755
0 -44.9943 25.988 -3.6232 -45.1293 18.106 -5.97905 -47.4447 7.495 -3.22553 -43.2368 -6.82199 -3.68642 -34.586 -19.664 -7.55268
1 7.35591 47.298 -40.6504 -9.80876 38.91 -16.4061 -14.1028 39.695 -6.2916 -19.828 33.737 4.441 -27.3617 22.501 10.6433
2 -10.3742 34.824 -37.8836 -60.5293 32.94 -18.6347 -70.1961 26.997 -15.0518 -12.3776 29.474 23.117 -16.3564 16.352 28.8857
3 -9.6679 36.862 -5.6314 -7.1572 21.172 -81.928 -47.5056 3.901 -72.2878 -57.6269 30.287 -38.6051 -31.1551 33.255 5.0847
4 -10.0406 35.849 1.6755 -8.2376 24.889 -80.6277 -49.2694 8.457 -71.2857 -64.9251 11.189 -48.9264 -64.1598 26.033 -6.6254
5 -42.5476 -14.265 -12.4221 -48.2757 -9.492 -7.62491 -44.8968 -14.324 2.21469 -35.1072 -21.329 11.5942 -21.9849 -30.274 11.8563
6 -17.3148 19.719 -47.4251 -18.3893 21.245 -39.854 -22.0487 12.934 -42.8414 -19.026 -2.10699 -42.003 -9.9327 -14.978 -37.5989
7 -41.3693 -5.313 5.4731 -50.9309 -10.889 22.9245 -67.3883 16.027 12.8733 -41.6286 -23.598 -0.969799 -35.4226 -17.069 -16.2484
8 21.203 34.39 -7.09207 36.548 35.99 2.6118 30.959 42.323 7.58817 16.5686 43.329 12.4819 1.0481 41.562 6.76067
9 -8.05081 -9.41202 41.4226 -10.0084 8.68597 51.1362 -8.12013 -1.39301 53.3396 -12.5629 -16.147 46.6809 -13.9783 -28.698 33.7117
Close 27.8684 -18.574 -24.9557 42.8557 -15.094 -21.6072 37.8359 -22.805 -24.7554 23.8094 -28.557 -26.9646 7.5332 -27.724 -29.0465
Open -52.656 -0.365005 -12.3802 -25.6483 14.211 -75.683 -2.24155 13.029 -84.9379 23.5573 4.326 -76.8534 46.3545 -6.02 -54.8063
0 -52.3328 17.334 -20.25 -42.4029 9.097 -40.8261 -40.8548 -2.94299 -43.4455 -31.8537 -17.471 -41.9429 -17.1351 -29.012 -34.5056
1 6.40166 46.932 -48.1683 -14.192 41.953 -13.0108 -16.6424 44.095 -4.36927 -18.995 37.84 8.44071 -24.4112 25.476 15.6276
2 11.8759 31.436 -55.0747 -56.3937 36.017 -31.4293 -71.6726 22.739 -20.1403 -14.0421 32.812 20.2247 -18.7472 19.633 26.6742
3 11.0664 36.62 -13.3391 -4.58848 13.602 -82.7823 -35.1551 2.823 -80.7451 -63.3457 16.22 -51.2974 -23.2224 45.866 -12.5762
4 12.909 41.546 4.15081 1.1235 19.44 -82.6557 -29.0192 12.642 -81.8607 -53.2726 14.874 -60.0486 -65.473 18.011 -25.5207
5 -12.911 36.868 38.8868 18.9108 71.336 -32.2506 8.9704 64.336 -58.0562 4.4566 49.207 -65.3879 -40.1819 14.525 -0.351509
6 -10.4411 51.553 -22.5436 26.3301 36.949 -45.4149 23.8142 31.014 -53.1034 12.4174 9.68198 -56.973 2.9142 -15.275 -54.3635
7 -44.5323 21.905 -11.8601 -36.0294 -19.838 0.3053 -28.9559 -26.301 5.6749 -16.684 -31.86 7.6345 -3.57169 -35.241 2.3187
8 -18.108 -42.867 -28.9702 0.4098 -36.287 -18.1892 8.6246 -36.872 -13.1171 19.0327 -30.062 -7.88427 29.8813 -18.289 -5.51538
9 -9.72246 11.677 46.1721 -16.3087 7.705 43.6525 -18.9472 -1.054 44.49 -18.2821 -13.366 36.3474 -20.4771 -21.434 23.7575
0 -32.5076 7.638 30.8769 -26.3602 5.95801 29.9104 -26.9274 -2.75401 31.1687 -27.2503 -14.233 26.6943 -24.2135 -22.88 15.4479
1 9.0699 30.45 -9.8221 24.7926 36.368 -0.9487 18.0668 39.806 4.84918 5.0393 39.085 8.35065 -7.95165 33.526 8.43527
2 17.8147 34.286 -59.3773 -60.3185 14.35 -33.8089 -69.0065 12.42 -24.7328 -7.13458 35.926 9.8743 -11.8209 26.26 19.0329
3 33.9848 32.821 -3.7565 -2.2033 12.696 -74.2925 -29.7533 14.314 -71.1749 -53.0361 19.611 -48.3351 -50.9415 16.912 -28.6792
4 33.7081 33.323 -7.53635 5.6358 19.752 -72.4666 -20.9148 24.133 -71.5872 -45.5909 21.791 -53.8347 -61.1667 22.49 -20.6896
5 -48.0421 7.983 -4.05998 -15.3371 37.944 -59.9815 -4.9491 21.526 -72.0231 -32.2456 -16.611 -25.9085 -17.822 -25.866 -27.8996
6 3.8311 -26.757 -23.5442 5.7041 -44.372 -12.7602 -2.0989 -44.075 -17.6375 -9.0341 -37.876 -26.1723 -10.1861 -23.075 -33.8396
7 -32.7171 -40.36 -7.46931 -49.1518 -26.223 -14.2078 -55.0158 -18.152 -7.89528 -55.536 -0.731003 -1.30658 -47.2877 42.728 -9.2289
8 12.2557 41.348 -12.2056 2.652 42.096 -15.4041 10.5276 44.945 -11.3149 17.7021 38.199 -0.2001 25.4644 25.426 5.23104
9 -4.85452 16.472 39.1454 0.82353 40.241 29.7873 -2.19414 33.334 37.0921 -7.11627 19.259 40.2131 -15.9651 6.623 36.3903
Close 32.2906 32.419 -12.113 29.2818 33.496 -4.54502 21.8668 39.474 -2.37732 8.8053 40.768 -2.02282 -5.3411 36.575 -4.56422
Open -65.5806 6.28 -11.2272 -28.3044 -3.399 -78.7065 -4.5217 -5.679 -85.457 18.6177 -2.578 -74.7647 51.6335 -9.129 -46.5019
0 -52.3019 33.094 3.46342 -55.8311 30.848 -33.118 -59.6885 16.6 -36.9709 -53.641 -3.692 -34.3829 -34.0638 -15.58 -48.3109
1 4.46539 29.284 -69.253 -19.6851 41.43 9.756 -14.0875 38.933 19.9317 -6.85543 28.812 28.8142 -7.97023 13.608 37.0136
2 2.56605 17.695 -72.6657 -76.1511 21.238 -15.3867 -28.671 44.768 7.7684 -23.1823 38.429 20.5775 -18.3451 23.784 28.7314
3 14.7286 45.315 -42.2271 -42.1967 12.73 -80.5796 -76.9848 -7.183 -52.266 -79.1044 18.754 -17.4705 -35.5428 33.11 11.9505
4 25.6735 47.932 -19.7109 -38.3263 -0.0210114 -84.4983 -65.5515 -7.39401 -69.3552 -75.1561 -9.02901 -43.4941 -76.3473 -0.145004 -2.955
5 11.5455 -23.157 -47.353 -5.22675 -33.7 -30.5991 -9.74294 -36.586 -19.2658 -19.4152 -34.902 -6.70515 -29.9042 -24.647 -1.1404
6 26.595 -24.635 -26.0054 -3.98613 -40.314 -16.6723 -14.8088 -39.241 -12.4619 -26.2176 -29.7 -5.75487 -33.4197 -16.494 -6.28016
7 -32.6123 30.423 -0.6375 -56.6759 8.69099 10.7785 -60.9208 -1.07201 10.9295 -33.0667 -16.469 15.4702 -29.2092 -27.748 3.70582
8 48.5112 25.139 -24.2558 28.0397 38.419 -21.3673 22.0308 45.367 -17.2246 7.75514 46.458 -12.3213 -7.70357 39.807 -12.0116
9 -28.1736 25.385 25.8776 -48.7576 38.465 -10.2278 -59.6204 23.468 -3.26975 -56.7915 9.409 3.87791 -48.6441 -9.94601 14.69
0 -53.5716 17.834 -6.02637 -45.1893 2.95 -29.7372 -42.3335 -10.322 -30.631 -32.2946 -23.228 -32.663 -16.4401 -34.564 -28.5349
1 -15.4035 26.19 -69.5618 -39.3878 11.83 -17.2122 -41.7337 14.298 -8.441 -38.2409 13.576 5.6198 -33.1432 6.377 18.3029
2 2.0654 12.259 -57.4169 -66.3762 9.713 -27.7956 -58.7664 26.004 -13.1433 -11.6008 33.592 8.4595 -13.5789 24.9 18.9009
3 19.2512 36.136 -27.4046 -36.5991 14.728 -63.8121 -63.3071 -2.786 -51.9261 -58.7891 -7.209 -46.9084 -58.8361 9.39999 -17.7061
4 26.2215 35.689 -23.9297 -36.9735 4.748 -67.2053 -59.192 -0.455002 -58.0984 -68.403 -2.955 -37.1603 -69.9477 0.520004 -1.3119
5 -53.2163 22.957 21.4338 -44.4128 -12.667 -14.2033 -39.4679 -21.705 -16.0488 -27.8348 -27.261 -21.2212 -12.4642 -28.11 -23.5673
6 -47.9443 40.204 -9.60078 -26.6682 -21.837 -24.8149 -21.5829 -29.187 -20.2886 -9.77492 -31.001 -9.42818 4.1298 -32.635 -7.80978
7 -40.1472 -14.9 10.0413 -28.4601 -31.617 3.25902 -25.341 -36.399 -3.41263 -18.0831 50.533 -59.0603 -8.05332 -27.249 -24.2199
8 -35.7941 -29.596 -29.6057 -9.31099 -35.795 -33.6546 0.74883 -40.515 -27.6233 44.6817 -16.644 -40.6624 47.1581 -10.828 -22.6984
9 -46.0097 41.324 48.1748 -68.4298 -14.595 24.1282 -59.8534 -33.6184 24.8241 -44.7404 -44.4721 19.2111 -19.6649 -65.4224 2.4352
Close 53.4085 20.555 -24.6491 20.777 37.238 -24.6281 13.6329 43.458 -22.4063 -0.94846 42.827 -17.4332 -15.2492 34.983 -15.5422
Open 45.781 -21.432 -22.7886 30.952 -23.009 -86.2136 -3.2616 -17.314 -94.5891 -21.9941 -7.996 -83.1553 -55.8495 -27.746 -26.9193
0 -30.03 -36.613 -16.5741 -46.3274 -42.178 -24.7788 -34.8283 -33.33 8.0355 -35.3705 -18.045 16.3453 -36.3122 -1.688 15.3723
1 32.4127 9.134 3.11635 43.231 -5.80099 16.2058 39.2653 1.832 19.192 33.8759 13.135 18.5935 26.5321 21.903 9.79287
2 33.1633 32.369 -19.534 10.8002 22.97 -61.6878 6.6464 50.927 -9.72794 -4.8531 46.808 -1.3211 -69.4442 -2.433 -13.6067
3 4.913 35.997 -4.3601 -31.7882 15.244 -66.4868 -46.8063 2.782 -64.3056 -64.8878 9.43599 -35.0706 -11.4621 35.921 15.2273
4 15.7315 33.779 -19.4081 -12.3809 14.887 -75.3821 -36.5766 3.16901 -70.9681 -58.0384 -5.23999 -46.4651 -69.4071 -8.16899 -4.2406
5 -38.3779 -1.026 -5.4909 -22.6846 28.031 -50.1372 -20.2871 12.882 -60.3835 -34.8296 -9.34801 -38.5014 -21.1171 -19.535 -34.6481
6 -47.221 0.39299 -22.752 -38.1167 -9.48001 -23.6731 -35.9594 -18.538 -21.1579 -22.4994 -25.74 -30.9356 -7.7408 -29.945 -26.6921
7 -11.42 46.132 3.72886 -62.1616 22.376 23.2329 -69.9201 2.61301 25.6547 -1.9312 -0.522003 42.9565 -6.1382 -12.886 35.4496
8 32.9231 33.58 -13.3427 19.7784 40.634 -9.4055 12.8789 44.817 -5.61106 0.00870037 42.282 -0.1457 -12.4049 34.791 0.100801
9 -11.429 2.263 44.7312 -24.9734 3.384 49.049 -27.3459 -6.564 50.1676 -30.7233 -18.202 33.1103 -27.9182 -28.755 19.2449
0 -42.182 -11.527 12.9888 -50.2348 -4.806 14.7146 -50.3011 -13.563 15.5747 -39.2546 -19.169 -5.38912 -26.8377 -27.485 -11.4798
1 -16.269 56.006 -5.8704 -30.2534 22.839 -6.2266 -35.0629 14.995 -4.0148 -34.9697 2.198 -1.1626 -31.3675 -10.888 -4.4353
2 9.8358 19.801 -42.6777 -26.2082 31.275 -33.5089 -57.4711 -19.492 -43.8142 -61.8077 -20.571 -25.8028 -30.5004 23.825 7.0824
3 0.991699 33.589 -10.2987 0.383099 20.484 -72.6743 -20.6565 11.456 -75.8554 -42.388 14.823 -57.4633 -20.721 36.97 0.6595
4 38.1029 36.992 -6.6626 7.5493 25.278 -72.5774 -15.0664 18.736 -76.1688 -37.1757 13.523 -61.6063 -62.3745 7.802 -26.3944
5 -48.3381 1.90401 -12.1348 -29.3446 18.251 -47.5959 -23.8652 2.46201 -53.3431 -28.2318 -18.681 -22.4586 -15.7367 -28.177 -22.3552
6 -42.7199 4.71199 -25.553 -30.0994 14.116 -39.0078 -26.1935 0.0509949 -40.9601 -18.7424 -14.395 -35.2384 -7.6343 -24.809 -29.3264
7 -1.2177 42.964 34.5912 -58.8301 3.164 -1.0172 -58.5972 -7.062 -5.6989 -23.0738 -23.492 2.1953 -17.1403 -26.071 -9.00629
8 19.0752 42.446 7.01318 16.4676 48.227 -19.3259 0.6101 44.827 -3.71074 -9.8536 41.869 -21.8493 -22.6692 27.218 -9.46305
9 12.5597 52.316 11.616 20.7523 22.628 25.1653 24.7562 13.89 27.2196 10.5418 3.04797 40.6563 6.82818 -11.288 36.3963
Close 19.7538 41.552 -7.8524 20.5807 42.361 -8.76108 13.6278 46.918 -5.62662 0.728 44.39 -1.2452 -12.1936 36.611 -2.26084
